settlement_date,settlement_period,indo,england_wales,embedded_wind,embedded_solar,non_bm_stor,i014_demand,i014_TGSD,pumping,french_import,britned_import,moyle_import,east_west_import
19/4/2015 00:00:00,19,28450.00,25592.00,732.00,1834.00,0.00,28623.97,28846.18,-16.34,1971.36,1012.74,-11.90,-193.76
19/4/2015 00:00:00,20,29331.00,26402.00,774.00,2257.00,0.00,29398.52,29711.61,-13.40,1970.96,966.34,-104.30,-193.86
19/4/2015 00:00:00,21,29897.00,26905.00,831.00,2505.00,0.00,29926.64,30305.63,-12.28,1971.06,968.35,-164.40,-201.28
19/4/2015 00:00:00,22,30239.00,27250.00,888.00,2752.00,0.00,30208.91,30585.07,-9.54,1971.06,981.56,-89.60,-275.94
19/4/2015 00:00:00,23,30475.00,27485.00,920.00,2845.00,0.00,30503.82,30815.33,-9.40,1971.26,1019.16,52.70,-300.32
19/4/2015 00:00:00,24,30639.00,27622.00,952.00,2937.00,0.00,30696.72,30966.60,-9.34,1971.06,1015.96,-18.60,-240.88
19/4/2015 00:00:00,25,30902.00,27900.00,967.00,3022.00,0.00,31031.95,31361.60,-7.54,1971.16,1011.56,-16.20,-302.32
19/4/2015 00:00:00,26,30742.00,27771.00,981.00,3106.00,0.00,30820.84,31220.67,-11.72,1971.06,995.16,-84.70,-302.52
19/4/2015 00:00:00,27,30364.00,27437.00,980.00,3184.00,0.00,30422.01,30823.56,-13.44,1971.16,998.37,-159.40,-228.22
19/4/2015 00:00:00,28,29853.00,26985.00,979.00,3262.00,0.00,29984.19,30330.46,-10.08,1971.16,988.76,-157.30,-170.90
19/4/2015 00:00:00,29,29586.00,26766.00,962.00,3211.00,0.00,29762.33,30111.12,-15.08,1971.16,988.76,-135.20,-197.60
19/4/2015 00:00:00,30,29441.00,26642.00,944.00,3160.00,0.00,29677.27,30058.70,-14.38,1971.26,993.97,-133.90,-233.50
19/4/2015 00:00:00,31,29345.00,26530.00,930.00,2954.00,0.00,29592.12,30066.58,-10.86,1971.26,1013.17,-114.30,-343.82
19/4/2015 00:00:00,32,29687.00,26874.00,916.00,2747.00,0.00,29877.11,30322.45,-14.34,1971.16,1021.56,-114.30,-314.96
19/4/2015 00:00:00,33,30361.00,27467.00,881.00,2457.00,0.00,30509.25,30955.17,-10.96,1971.06,1025.17,-114.30,-315.10
19/4/2015 00:00:00,34,31210.00,28240.00,846.00,2166.00,0.00,31340.36,31789.83,-15.88,1971.36,1008.77,-114.30,-315.10
19/4/2015 00:00:00,35,32139.00,29103.00,791.00,1926.00,0.00,32279.09,32699.31,-20.60,1971.06,1002.77,-37.90,-359.64
19/4/2015 00:00:00,36,32647.00,29597.00,736.00,1686.00,0.00,32734.06,33124.04,-17.08,1971.16,1014.77,64.40,-370.58
19/4/2015 00:00:00,37,33138.00,30142.00,652.00,1323.00,0.00,33254.47,33615.89,-13.38,1971.26,1014.76,11.70,-341.88
19/4/2015 00:00:00,38,33337.00,30371.00,567.00,960.00,0.00,33462.77,33973.98,-15.72,1971.16,981.17,-144.30,-347.62
19/4/2015 00:00:00,39,33726.00,30781.00,506.00,655.00,0.00,33809.01,34304.20,-13.96,1971.16,1029.17,-144.60,-333.06
19/4/2015 00:00:00,40,34065.00,31080.00,444.00,350.00,0.00,34048.10,34464.67,-14.32,1971.26,1018.36,-70.10,-328.96
19/4/2015 00:00:00,41,35037.00,31918.00,420.00,180.00,119.00,35038.33,35348.80,-10.06,1971.46,1016.75,-21.60,-274.52
19/4/2015 00:00:00,42,35541.00,32378.00,396.00,9.00,252.00,35551.10,36005.32,-12.04,1971.06,1012.35,-139.20,-298.28
19/4/2015 00:00:00,43,34739.00,31549.00,389.00,5.00,239.00,34736.00,35315.43,-11.86,1971.06,980.74,-214.60,-348.88
19/4/2015 00:00:00,44,33155.00,30145.00,382.00,0.00,33.00,33164.62,33740.33,-13.12,1971.16,1006.34,-214.50,-345.98
19/4/2015 00:00:00,45,31702.00,28839.00,377.00,0.00,0.00,31842.61,32351.35,-8.92,1971.26,997.55,-140.00,-360.66
19/4/2015 00:00:00,46,29552.00,26846.00,372.00,0.00,0.00,29740.20,30043.12,-26.02,1971.26,985.95,30.10,-281.92
19/4/2015 00:00:00,47,27447.00,24916.00,365.00,0.00,0.00,27630.41,28006.69,-180.98,1776.07,893.55,116.60,-205.70
19/4/2015 00:00:00,48,25689.00,23301.00,358.00,0.00,0.00,25791.63,26366.07,-450.48,1776.47,884.75,-36.70,-140.74
20/4/2015 00:00:00,1,24411.00,22138.00,357.00,0.00,0.00,24464.12,25422.55,-808.12,1776.37,922.74,-60.20,-118.26
20/4/2015 00:00:00,2,23804.00,21558.00,356.00,0.00,0.00,23938.95,25290.58,-1202.04,1776.37,923.54,-72.00,-78.60
20/4/2015 00:00:00,3,24043.00,21848.00,341.00,0.00,0.00,24221.77,25378.29,-1124.36,1776.47,892.75,25.30,-32.57
20/4/2015 00:00:00,4,24557.00,22385.00,326.00,0.00,0.00,24787.35,25848.49,-1002.14,1776.37,901.95,168.30,-58.76
20/4/2015 00:00:00,5,24542.00,22363.00,326.00,0.00,0.00,24785.26,25835.08,-990.82,1776.37,911.55,181.20,-58.72
20/4/2015 00:00:00,6,24354.00,22159.00,325.00,0.00,0.00,24565.60,25827.74,-1203.14,1776.27,901.55,181.60,-58.70
20/4/2015 00:00:00,7,24090.00,21850.00,320.00,0.00,0.00,24260.54,25760.38,-1477.10,1776.27,911.95,186.20,-58.66
20/4/2015 00:00:00,8,23941.00,21712.00,314.00,0.00,0.00,24078.27,25787.66,-1653.12,1776.47,899.55,186.20,-58.68
20/4/2015 00:00:00,9,23888.00,21667.00,321.00,0.00,0.00,24083.75,25811.37,-1668.62,1776.47,893.14,186.20,-58.70
20/4/2015 00:00:00,10,24032.00,21791.00,328.00,0.00,0.00,24187.44,25906.26,-1659.82,1776.37,900.74,186.10,-58.64
20/4/2015 00:00:00,11,24860.00,22494.00,318.00,0.00,0.00,24985.53,26515.53,-1469.38,1776.56,912.75,186.10,-57.98
20/4/2015 00:00:00,12,25895.00,23466.00,307.00,0.00,0.00,26019.95,27359.78,-1342.78,1776.27,907.94,186.10,30.00
20/4/2015 00:00:00,13,28716.00,26043.00,296.00,79.00,0.00,28870.36,29052.72,-219.52,1776.37,911.55,186.10,177.02
20/4/2015 00:00:00,14,31826.00,28866.00,285.00,157.00,0.00,32083.85,32255.43,-168.86,1776.56,933.56,159.30,211.76
20/4/2015 00:00:00,15,35304.00,32018.00,271.00,486.00,132.00,35537.79,35557.85,-14.06,1971.16,1002.76,7.60,82.86
20/4/2015 00:00:00,16,36999.00,33571.00,257.00,815.00,247.00,37150.56,37278.56,-16.78,1971.16,992.36,-41.40,-66.07
20/4/2015 00:00:00,17,37529.00,34014.00,266.00,1306.00,272.00,37712.59,38068.61,-18.46,1971.06,975.55,-119.70,-214.94
20/4/2015 00:00:00,18,36929.00,33428.00,274.00,1796.00,95.00,37102.54,37634.06,-16.78,1970.86,971.95,-150.40,-360.40
20/4/2015 00:00:00,19,37064.00,33504.00,280.00,2318.00,0.00,37231.66,37798.54,-16.58,1971.16,987.96,-137.50,-409.44
20/4/2015 00:00:00,20,36528.00,32972.00,286.00,2840.00,0.00,36682.64,37337.14,-16.24,1971.06,981.97,-195.30,-441.20
20/4/2015 00:00:00,21,36001.00,32328.00,307.00,3307.00,0.00,36031.90,36711.04,-15.18,1971.06,984.78,-220.20,-441.28
20/4/2015 00:00:00,22,35671.00,31893.00,328.00,3774.00,0.00,35615.16,36301.27,-15.16,1971.36,977.97,-228.00,-441.28
20/4/2015 00:00:00,23,35485.00,31529.00,327.00,4029.00,0.00,35282.03,35928.87,-161.54,1971.06,964.37,-188.50,-441.42
20/4/2015 00:00:00,24,35098.00,31169.00,326.00,4283.00,0.00,34914.10,35559.94,-168.64,1971.06,964.78,-188.50,-441.34
20/4/2015 00:00:00,25,34536.00,30968.00,327.00,4558.00,0.00,34686.89,35329.07,-164.58,1971.36,985.17,-188.50,-441.36
20/4/2015 00:00:00,26,34001.00,30497.00,327.00,4832.00,0.00,34131.81,34779.09,-163.18,1971.16,971.97,-188.50,-441.48
20/4/2015 00:00:00,27,33571.00,30085.00,331.00,4835.00,0.00,33730.52,34523.27,-158.54,1971.36,1005.58,-188.50,-441.72
20/4/2015 00:00:00,28,33230.00,29788.00,335.00,4837.00,0.00,33408.07,34193.98,-162.36,1971.16,1001.57,-188.50,-433.40
20/4/2015 00:00:00,29,33075.00,29680.00,340.00,4714.00,0.00,33239.53,34001.21,-162.58,1971.26,993.17,-188.50,-408.74
20/4/2015 00:00:00,30,32735.00,29390.00,344.00,4590.00,0.00,32912.95,33684.99,-163.08,1971.56,971.97,-188.50,-418.34
20/4/2015 00:00:00,31,32742.00,29405.00,350.00,4298.00,0.00,32910.55,33703.22,-162.38,1971.46,1007.17,-188.50,-439.54
20/4/2015 00:00:00,32,33317.00,29976.00,356.00,4005.00,0.00,33469.81,34181.45,-116.56,1971.26,968.77,-188.40,-441.60
20/4/2015 00:00:00,33,34202.00,30816.00,368.00,3641.00,0.00,34358.88,35001.24,-10.36,1971.75,1012.78,-188.50,-441.72
20/4/2015 00:00:00,34,35250.00,31788.00,380.00,3277.00,0.00,35372.58,36017.18,-12.60,1971.26,1001.57,-188.50,-441.46
20/4/2015 00:00:00,35,36152.00,32657.00,376.00,2794.00,0.00,36266.09,36981.56,-12.56,1971.26,1019.17,-237.60,-464.00
20/4/2015 00:00:00,36,36572.00,33118.00,372.00,2311.00,0.00,36688.80,37410.75,-10.66,1971.36,1010.37,-250.70,-460.52
20/4/2015 00:00:00,37,36763.00,33397.00,361.00,1770.00,0.00,36871.82,37603.15,-12.52,1971.46,1002.37,-250.80,-466.52
20/4/2015 00:00:00,38,36757.00,33412.00,350.00,1229.00,0.00,36829.28,37548.36,-12.50,1971.36,1008.76,-250.70,-454.08
20/4/2015 00:00:00,39,36799.00,33515.00,329.00,815.00,0.00,36834.07,37557.61,-12.54,1971.26,989.57,-250.80,-458.22
20/4/2015 00:00:00,40,36898.00,33601.00,307.00,401.00,0.00,36890.38,37621.57,-16.82,1971.26,976.76,-250.70,-458.48
20/4/2015 00:00:00,41,37535.00,34175.00,302.00,207.00,0.00,37578.89,38311.16,-16.98,1971.56,1005.15,-250.70,-458.24
20/4/2015 00:00:00,42,38412.00,34976.00,297.00,12.00,0.00,38482.61,39201.76,-6.32,1971.26,1025.55,-250.80,-455.78
20/4/2015 00:00:00,43,37830.00,34357.00,298.00,6.00,0.00,37800.70,38502.90,-6.16,1971.36,991.54,-248.60,-438.82
20/4/2015 00:00:00,44,35691.00,32404.00,299.00,0.00,0.00,35711.20,36357.17,-21.46,1971.46,989.14,-187.90,-435.82
20/4/2015 00:00:00,45,33614.00,30506.00,297.00,0.00,0.00,33686.86,34261.63,-10.10,1971.36,1015.53,-224.50,-335.84
20/4/2015 00:00:00,46,31311.00,28401.00,295.00,0.00,0.00,31375.17,31723.65,-13.48,1971.56,987.12,-149.90,-186.60
20/4/2015 00:00:00,47,28917.00,26203.00,297.00,0.00,0.00,28997.31,29067.15,-33.96,1971.26,990.72,14.40,-47.16
20/4/2015 00:00:00,48,27144.00,24578.00,298.00,0.00,0.00,27214.01,27680.03,-450.02,1971.56,1019.12,122.70,-16.24
21/4/2015 00:00:00,1,25708.00,23231.00,313.00,0.00,0.00,25833.14,27124.06,-1274.92,1971.46,985.53,107.10,-16.20
21/4/2015 00:00:00,2,25025.00,22590.00,327.00,0.00,0.00,25158.35,26731.73,-1557.38,1971.26,999.14,72.10,-16.20
21/4/2015 00:00:00,3,25010.00,22643.00,321.00,0.00,0.00,25151.64,26741.64,-1547.98,1971.36,1009.93,-26.00,-16.16
21/4/2015 00:00:00,4,25363.00,23065.00,315.00,0.00,0.00,25501.48,27170.01,-1608.26,1971.46,1009.54,-44.90,-16.22
21/4/2015 00:00:00,5,25200.00,22917.00,322.00,0.00,0.00,25354.56,27067.70,-1603.14,1971.06,1005.95,-94.10,-16.20
21/4/2015 00:00:00,6,24934.00,22625.00,329.00,0.00,0.00,25083.12,26731.76,-1627.84,1971.16,1006.35,-5.80,-16.16
21/4/2015 00:00:00,7,24673.00,22321.00,328.00,0.00,0.00,24840.19,26431.09,-1574.90,1971.26,1029.94,105.50,-16.12
21/4/2015 00:00:00,8,24607.00,22285.00,326.00,0.00,0.00,24788.36,26371.64,-1567.28,1971.36,1025.95,107.00,-16.10
21/4/2015 00:00:00,9,24418.00,22122.00,341.00,0.00,0.00,24606.10,26189.78,-1567.68,1971.36,997.14,107.00,-16.08
21/4/2015 00:00:00,10,24507.00,22197.00,355.00,0.00,0.00,24692.73,26263.49,-1554.76,1971.16,1007.93,107.10,-16.10
21/4/2015 00:00:00,11,25320.00,22897.00,356.00,0.00,0.00,25524.06,26961.82,-1421.76,1971.26,1002.34,107.00,-16.10
21/4/2015 00:00:00,12,26105.00,23637.00,357.00,0.00,0.00,26302.22,27453.74,-1135.52,1971.26,993.55,167.50,-9.12
21/4/2015 00:00:00,13,28804.00,26092.00,356.00,105.00,0.00,28999.60,29364.53,-366.68,1971.16,997.56,198.20,102.65
21/4/2015 00:00:00,14,31805.00,28827.00,354.00,209.00,0.00,31992.65,32006.06,-33.38,1971.26,1007.15,198.20,154.85
21/4/2015 00:00:00,15,35106.00,31802.00,337.00,581.00,0.00,35289.05,35300.53,-11.48,1971.26,1000.35,132.90,67.52
21/4/2015 00:00:00,16,36550.00,33132.00,320.00,952.00,0.00,36673.50,36774.64,-18.14,1971.16,1007.16,15.30,-81.30
21/4/2015 00:00:00,17,36914.00,33419.00,348.00,1492.00,0.00,37028.12,37364.48,-13.92,1971.16,987.96,-127.00,-196.02
21/4/2015 00:00:00,18,36056.00,32625.00,375.00,2031.00,0.00,36162.70,36618.69,-14.24,1971.46,966.36,-205.50,-239.20
21/4/2015 00:00:00,19,35784.00,32378.00,401.00,2554.00,0.00,35928.74,36543.52,-16.72,1971.36,987.96,-223.20,-373.36
21/4/2015 00:00:00,20,35147.00,31803.00,426.00,3077.00,0.00,35273.75,35940.40,-13.82,1971.06,963.16,-234.30,-416.84
21/4/2015 00:00:00,21,34273.00,30931.00,485.00,3531.00,0.00,34355.47,35033.84,-9.90,1971.26,968.36,-219.00,-445.92
21/4/2015 00:00:00,22,33832.00,30496.00,544.00,3985.00,0.00,33903.22,34588.12,-7.72,1971.36,1021.16,-242.50,-433.80
21/4/2015 00:00:00,23,33547.00,30193.00,551.00,4306.00,0.00,33626.36,34215.08,-64.32,1971.46,1019.55,-198.50,-379.40
21/4/2015 00:00:00,24,33204.00,29860.00,557.00,4627.00,0.00,33354.64,33941.26,-161.62,1971.36,984.75,-198.50,-379.52
21/4/2015 00:00:00,25,33167.00,29833.00,554.00,4790.00,0.00,33253.62,33840.14,-161.12,1971.46,1005.16,-198.50,-379.92
21/4/2015 00:00:00,26,32765.00,29490.00,551.00,4952.00,0.00,32823.86,33441.61,-158.60,1971.36,1016.76,-197.80,-377.12
21/4/2015 00:00:00,27,32399.00,29133.00,544.00,4987.00,0.00,32451.50,33147.35,-159.06,1971.46,1010.76,-185.10,-349.82
21/4/2015 00:00:00,28,32205.00,28985.00,537.00,5022.00,0.00,32258.70,32946.71,-162.34,1971.26,984.75,-174.10,-349.82
21/4/2015 00:00:00,29,32023.00,28853.00,537.00,4895.00,0.00,32089.59,32693.09,-162.50,1971.46,991.56,-89.80,-349.98
21/4/2015 00:00:00,30,31770.00,28586.00,536.00,4767.00,0.00,31833.87,32389.91,-162.28,1971.46,1001.15,-42.10,-350.00
21/4/2015 00:00:00,31,31771.00,28583.00,541.00,4505.00,0.00,31863.76,32462.26,-130.88,1971.36,1011.54,-117.00,-349.98
21/4/2015 00:00:00,32,32391.00,29159.00,545.00,4243.00,0.00,32524.32,33048.16,-7.84,1971.36,1014.34,-164.50,-350.10
21/4/2015 00:00:00,33,33403.00,30099.00,568.00,3843.00,0.00,33497.70,33989.30,-10.46,1971.16,1001.53,-129.40,-350.02
21/4/2015 00:00:00,34,34502.00,31134.00,591.00,3442.00,0.00,34579.81,35105.19,-9.38,1971.65,1011.54,-164.40,-349.86
21/4/2015 00:00:00,35,35275.00,31885.00,592.00,2956.00,0.00,35326.62,35938.69,-11.22,1971.26,1007.14,-188.10,-409.62
21/4/2015 00:00:00,36,35635.00,32295.00,593.00,2470.00,0.00,35672.23,36315.30,-13.58,1971.26,978.33,-190.40,-435.14
21/4/2015 00:00:00,37,35820.00,32535.00,575.00,1948.00,0.00,35834.53,36468.85,-13.34,1971.56,992.34,-156.00,-461.72
21/4/2015 00:00:00,38,36113.00,32850.00,557.00,1425.00,0.00,36091.28,36651.73,-2.32,1971.46,1015.54,-91.20,-464.56
21/4/2015 00:00:00,39,36058.00,32892.00,521.00,946.00,0.00,36013.64,36482.51,-11.62,1971.56,991.93,-3.50,-449.98
21/4/2015 00:00:00,40,36199.00,32997.00,485.00,466.00,0.00,36167.26,36634.46,-11.42,1971.26,1019.14,64.50,-450.22
21/4/2015 00:00:00,41,36776.00,33514.00,471.00,241.00,0.00,36772.07,37241.09,-11.30,1971.36,990.74,74.80,-450.34
21/4/2015 00:00:00,42,37825.00,34441.00,456.00,16.00,0.00,37818.23,38354.38,-6.42,1971.46,1015.94,-55.70,-468.14
21/4/2015 00:00:00,43,37190.00,33804.00,448.00,8.00,0.00,37140.31,37768.38,-15.40,1971.26,995.54,-152.90,-454.22
21/4/2015 00:00:00,44,35281.00,32046.00,440.00,0.00,0.00,35188.41,35800.01,-15.76,1971.26,1012.75,-158.00,-435.28
21/4/2015 00:00:00,45,33337.00,30266.00,443.00,0.00,0.00,33283.16,33697.00,-11.42,1971.26,1004.75,-35.60,-362.44
21/4/2015 00:00:00,46,30933.00,28028.00,446.00,0.00,0.00,30895.70,31122.24,-13.36,1971.46,1009.94,134.90,-213.46
21/4/2015 00:00:00,47,28636.00,25914.00,449.00,0.00,0.00,28633.34,28718.99,-29.20,1971.26,1017.55,198.20,-66.74
21/4/2015 00:00:00,48,26835.00,24259.00,452.00,0.00,0.00,26845.41,27393.52,-550.44,1971.46,991.95,198.20,-16.18
22/4/2015 00:00:00,1,25374.00,22906.00,463.00,0.00,0.00,25389.90,26466.92,-1070.18,1971.26,997.15,198.20,-16.16
22/4/2015 00:00:00,2,24652.00,22199.00,473.00,0.00,0.00,24681.17,25830.19,-1230.24,1971.26,995.14,198.20,-16.14
22/4/2015 00:00:00,3,24711.00,22308.00,473.00,0.00,0.00,24771.56,25967.62,-1483.56,1962.76,996.75,198.20,-16.12
22/4/2015 00:00:00,4,25084.00,22755.00,472.00,0.00,0.00,25125.46,26405.53,-1535.38,1971.06,1011.95,198.20,-16.16
22/4/2015 00:00:00,5,24817.00,22497.00,469.00,0.00,0.00,24842.29,26230.74,-1402.20,1971.06,999.55,198.20,-16.10
22/4/2015 00:00:00,6,24510.00,22192.00,465.00,0.00,0.00,24554.72,25940.12,-1369.40,1971.26,1007.15,198.20,-16.08
22/4/2015 00:00:00,7,24268.00,21915.00,457.00,0.00,0.00,24328.10,25775.19,-1480.20,1971.36,1020.35,198.20,-16.04
22/4/2015 00:00:00,8,24135.00,21785.00,449.00,0.00,0.00,24201.33,25640.69,-1576.86,1971.06,1003.15,198.20,-16.06
22/4/2015 00:00:00,9,23984.00,21644.00,447.00,0.00,0.00,24069.57,25494.99,-1562.52,1971.16,1017.14,198.20,-16.06
22/4/2015 00:00:00,10,24203.00,21832.00,445.00,0.00,0.00,24231.41,25645.69,-1448.78,1971.16,1022.35,198.20,-16.04
22/4/2015 00:00:00,11,24960.00,22474.00,440.00,1.00,0.00,24995.82,26333.54,-1321.72,1971.16,1010.75,198.20,-16.02
22/4/2015 00:00:00,12,25642.00,23108.00,434.00,1.00,0.00,25685.13,26450.39,-749.26,1971.46,1003.96,198.10,9.78
22/4/2015 00:00:00,13,28401.00,25598.00,432.00,104.00,0.00,28516.52,28523.15,-5.16,1971.06,1013.56,198.20,145.95
22/4/2015 00:00:00,14,31435.00,28436.00,430.00,207.00,0.00,31559.53,31572.09,-10.10,1971.46,997.55,198.20,271.43
22/4/2015 00:00:00,15,34828.00,31502.00,431.00,579.00,0.00,34973.44,34991.98,-16.46,1971.16,1001.56,132.80,192.54
22/4/2015 00:00:00,16,36221.00,32816.00,432.00,950.00,0.00,36371.04,36385.97,-14.02,1971.06,1018.37,8.50,43.74
22/4/2015 00:00:00,17,36564.00,33092.00,461.00,1500.00,0.00,36714.31,36965.41,-17.28,1971.26,1017.97,-126.60,-105.08
22/4/2015 00:00:00,18,35764.00,32350.00,489.00,2050.00,0.00,35885.80,36382.76,-15.36,1971.06,991.16,-238.10,-242.48
22/4/2015 00:00:00,19,35546.00,32121.00,513.00,2479.00,0.00,35667.11,36258.80,-16.10,1971.16,992.77,-250.50,-323.14
22/4/2015 00:00:00,20,34963.00,31576.00,537.00,2908.00,0.00,35022.48,35642.38,-15.74,1971.26,1005.97,-250.70,-351.68
22/4/2015 00:00:00,21,34341.00,30975.00,579.00,3360.00,0.00,34400.66,35084.52,-13.76,1971.16,1027.97,-250.60,-416.26
22/4/2015 00:00:00,22,34097.00,30744.00,621.00,3812.00,0.00,34144.03,34792.98,-11.82,1971.36,1037.97,-210.30,-425.38
22/4/2015 00:00:00,23,33891.00,30550.00,643.00,3934.00,0.00,33962.16,34565.31,-9.52,1971.16,1034.36,-226.50,-363.64
22/4/2015 00:00:00,24,33802.00,30447.00,665.00,4055.00,0.00,33894.80,34452.97,-9.50,1971.26,1010.36,-183.10,-363.72
22/4/2015 00:00:00,25,33741.00,30413.00,672.00,4130.00,0.00,33795.61,34347.05,-9.92,1971.26,994.76,-164.30,-375.10
22/4/2015 00:00:00,26,33359.00,30112.00,678.00,4205.00,0.00,33436.41,33988.03,-9.62,1971.26,977.97,-164.40,-375.62
22/4/2015 00:00:00,27,33011.00,29783.00,686.00,4186.00,0.00,33110.65,33665.32,-9.52,1971.36,1014.37,-137.30,-405.38
22/4/2015 00:00:00,28,32934.00,29730.00,694.00,4167.00,0.00,32990.26,33506.38,-9.46,1971.16,1013.57,-129.20,-375.62
22/4/2015 00:00:00,29,32837.00,29654.00,703.00,3960.00,0.00,32949.74,33495.26,-7.60,1971.26,1016.37,-174.20,-362.24
22/4/2015 00:00:00,30,32759.00,29598.00,711.00,3752.00,4.00,32878.00,33439.09,-9.60,1971.56,1003.98,-184.40,-364.80
22/4/2015 00:00:00,31,32862.00,29683.00,713.00,3487.00,0.00,33024.32,33584.16,-7.60,1971.16,999.97,-183.00,-367.70
22/4/2015 00:00:00,32,33509.00,30316.00,714.00,3221.00,0.00,33700.33,34245.48,-4.12,1971.36,1001.57,-133.70,-400.70
22/4/2015 00:00:00,33,34496.00,31214.00,715.00,2851.00,0.00,34641.01,35189.78,-13.48,1971.26,1008.78,-124.90,-409.56
22/4/2015 00:00:00,34,35566.00,32225.00,715.00,2481.00,0.00,35701.09,36293.31,-13.26,1971.46,1009.97,-164.40,-409.74
22/4/2015 00:00:00,35,36094.00,32733.00,699.00,2039.00,0.00,36218.94,36737.17,-16.20,1971.46,982.76,-89.60,-408.72
22/4/2015 00:00:00,36,36346.00,33013.00,683.00,1596.00,0.00,36447.18,36892.63,-13.46,1971.16,979.96,-16.30,-408.62
22/4/2015 00:00:00,37,36429.00,33196.00,652.00,1154.00,0.00,36541.36,36982.99,-13.10,1971.26,987.16,-16.30,-408.62
22/4/2015 00:00:00,38,36517.00,33313.00,620.00,711.00,0.00,36616.02,37098.70,-18.08,1971.26,1002.36,-53.80,-408.68
22/4/2015 00:00:00,39,36414.00,33302.00,572.00,389.00,0.00,36436.00,36911.79,-16.80,1971.26,992.35,-45.90,-408.92
22/4/2015 00:00:00,40,36225.00,33114.00,523.00,67.00,0.00,36323.91,36809.30,-16.32,1971.36,983.15,-53.20,-408.78
22/4/2015 00:00:00,41,36686.00,33517.00,496.00,34.00,0.00,36842.88,37342.54,-15.94,1971.26,991.14,-61.10,-420.66
22/4/2015 00:00:00,42,37542.00,34313.00,469.00,0.00,0.00,37657.35,38268.99,-14.04,1971.06,979.54,-175.50,-420.58
22/4/2015 00:00:00,43,37073.00,33784.00,452.00,0.00,0.00,37214.02,37924.56,-13.80,1971.36,1016.75,-250.70,-443.92
22/4/2015 00:00:00,44,35392.00,32249.00,435.00,0.00,0.00,35490.03,36116.26,-13.84,1971.36,1005.95,-182.20,-427.82
22/4/2015 00:00:00,45,33311.00,30390.00,404.00,0.00,0.00,33435.26,33946.28,-14.98,1971.06,999.94,-142.90,-356.32
22/4/2015 00:00:00,46,31168.00,28386.00,373.00,0.00,0.00,31162.97,31557.21,-13.28,1971.26,1008.34,-174.00,-207.56
22/4/2015 00:00:00,47,28893.00,26294.00,350.00,0.00,0.00,28837.08,28999.64,-13.08,1971.26,973.55,-92.50,-58.53
22/4/2015 00:00:00,48,26963.00,24505.00,326.00,0.00,0.00,27027.02,27052.49,-36.82,1971.26,970.75,-2.60,80.34
23/4/2015 00:00:00,1,25547.00,23168.00,310.00,0.00,0.00,25621.26,26421.34,-804.66,1971.26,997.14,137.20,110.58
23/4/2015 00:00:00,2,24941.00,22591.00,294.00,0.00,0.00,25068.14,26489.42,-1421.28,1971.16,993.14,126.00,81.67
23/4/2015 00:00:00,3,24988.00,22714.00,271.00,0.00,0.00,25147.45,26614.93,-1415.42,1971.26,992.35,64.90,16.60
23/4/2015 00:00:00,4,25237.00,23015.00,248.00,0.00,0.00,25404.44,26573.56,-1117.22,1971.16,998.35,74.50,58.60
23/4/2015 00:00:00,5,25031.00,22822.00,243.00,0.00,0.00,25195.80,26368.72,-1172.92,1971.06,1012.35,74.90,84.66
23/4/2015 00:00:00,6,24784.00,22574.00,237.00,0.00,0.00,24976.71,26416.83,-1440.12,1971.26,1029.15,74.80,108.33
23/4/2015 00:00:00,7,24465.00,22224.00,230.00,0.00,0.00,24644.70,26184.98,-1540.28,1971.06,997.95,74.80,110.71
23/4/2015 00:00:00,8,24301.00,22069.00,222.00,0.00,0.00,24478.66,26007.26,-1487.20,1970.96,1011.15,74.90,110.74
23/4/2015 00:00:00,9,24270.00,22056.00,222.00,0.00,0.00,24463.37,25987.55,-1464.78,1971.26,1005.54,74.80,110.72
23/4/2015 00:00:00,10,24299.00,22033.00,221.00,0.00,0.00,24587.20,26217.96,-1630.76,1971.06,1016.74,74.90,110.75
23/4/2015 00:00:00,11,24953.00,22564.00,219.00,4.00,0.00,25300.13,26914.83,-1614.70,1971.06,1019.55,74.80,110.25
23/4/2015 00:00:00,12,25794.00,23370.00,217.00,8.00,0.00,26099.27,27389.77,-1292.64,1971.06,1007.95,96.20,123.78
23/4/2015 00:00:00,13,28552.00,25887.00,223.00,144.00,0.00,28827.69,28989.57,-167.80,1970.96,994.36,186.80,252.55
23/4/2015 00:00:00,14,31585.00,28695.00,228.00,280.00,0.00,31909.01,31919.12,-6.08,1971.16,1001.16,191.10,287.45
23/4/2015 00:00:00,15,35409.00,32183.00,224.00,509.00,0.00,35675.03,35692.27,-15.74,1971.26,1018.36,157.90,215.37
23/4/2015 00:00:00,16,37255.00,33909.00,219.00,738.00,64.00,37493.09,37498.39,-1.80,1970.96,1024.77,45.00,66.52
23/4/2015 00:00:00,17,37921.00,34509.00,226.00,1061.00,104.00,38147.29,38344.28,-4.18,1971.16,1023.57,-108.30,-82.28
23/4/2015 00:00:00,18,37511.00,34150.00,233.00,1383.00,104.00,37723.80,38118.86,-10.04,1971.36,1027.97,-149.90,-231.24
23/4/2015 00:00:00,19,37669.00,34276.00,238.00,1670.00,104.00,37891.59,38419.77,-4.20,1970.96,1028.77,-137.10,-379.46
23/4/2015 00:00:00,20,37307.00,33941.00,242.00,1957.00,104.00,37531.88,38183.83,-9.96,1971.16,985.96,-197.40,-442.04
